id,name,rating,download,tags
com.stratospheregames.miniciv,Dawn of Ages: Strategy Games,4.2star,1M+,"Strategy,Tactics,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Viking,Immersive"
com.easytech.iron.android,Glory of Generals 3 - WW2 SLG,4.4star,1M+,"Strategy,Wargame,Casual,Single player,Stylized,Stylized-realistic,Battling,History,Offline"
com.gamedevltd.wwh,World War Heroes — WW2 5v5 FPS,4.4star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Weapons,Gun"
com.fungames.battletanksbeta,War Machines：Tanks Battle Game,4.4star,100M+,"Action,Shooter,Vehicle combat,Multiplayer,Competitive multiplayer,Realistic,Modern,Military,Army,Competitive"
com.innogames.foeandroid,Forge of Empires: Build a City,4.1star,10M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Civilization,Evolution,History"
com.rbx.antique.android,Empire City: Build and Conquer,4.4star,5M+,"Simulation,Management,City-building,Casual,Single player,Stylized,Business & profession,Business empire,City"
com.innogames.riseofcultures,Rise of Cultures: Kingdom game,4.6star,5M+,"Strategy,4X,Stylized,Civilization,Immersive"
com.gww.km,Kingdom Maker: Build & Battle,2.2star,1M+,"Strategy,4X,Single player,Stylized,Renovation,Battling"
ata.kraken.heckfire,Kingdoms of HF - Dragon War,4.0star,1M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Stylized,Dragon,Battling"
air.com.goodgamestudios.empirefourkingdoms,Empire: Four Kingdoms,3.8star,50M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Stylized,Renovation,Battling"
air.com.goodgamestudios.empirefourkingdoms,Empire: Four Kingdoms,3.8star,50M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Stylized,Renovation,Battling"
com.dc.hwsj,Game of Sultans,3.9star,10M+,"Simulation,Life,Empire building,Casual,Single player,Stylized,Stylized-realistic,Battling,History"
com.spheregamestudios.designercity.empireedition,Designer City: Empire Edition,4.6star,500K+,"Simulation,Management,City-building,Casual,Single player,Stylized,Offline"
and.onemt.boe.tr,Days of Empire,4.2star,10M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Stylized-realistic,Battling,Civilization,Evolution"
com.snailgamesusa.conquest2,Conquest of Empires 2,3.6star,50K+,"Strategy,Build & battle,Multiplayer,Competitive multiplayer,Single player,Stylized"
com.wsy.google.wansuiye.en,Call Me Emperor,4.2star,1M+,"Simulation,Life,Empire building,Single player,Stylized,Stylized-realistic,Battling,Royalty"
air.com.midjiwan.polytopia,The Battle of Polytopia,4.4star,10M+,"Strategy,4X,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Low poly,Immersive,Offline,Play Pass"
com.mechanist.gok,Game of Khans,4.5star,5M+,"Simulation,Life,Empire building,Single player,Stylized,Stylized-realistic,Battling,History"
com.global.aoempires,Game of Empires:Warring Realms,3.4star,1M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Realistic,Immersive,Fantasy,Medieval fantasy"
com.rbx.antique.android,Empire City: Build and Conquer,4.4star,5M+,"Simulation,Management,City-building,Casual,Single player,Stylized,Business & profession,Business empire,City"
com.ea.game.simcitymobile_row,SimCity BuildIt,4.2star,100M+,"Simulation,Management,City-building,Casual,Single player,Stylized,Civilization,Evolution,Business & profession,Business empire,Offline"
com.geargames.aow,Art of War 3:RTS strategy game,4.7star,10M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,Modern,Military,Army"
com.strategy.war.ww2.glory.tactics,World War 2: Strategy Games,4.5star,1M+,"Strategy,Wargame,Single player,Stylized,Stylized-realistic,Renovation,Battling,Offline"
com.napoleon.strategy.war.games,Grand War 2: Strategy Games,3.8star,1M+,"Strategy,Tactics,Casual,Single player,Stylized,Immersive,Modern,Military,Offline"
com.worldwar2.strategygames.tacticsbattle,World War 2: Strategy Games,4.3star,1M+,"Strategy,Wargame,Single player,Stylized,Immersive,Offline"
com.easytech.rome.android,Great Conqueror: Rome War Game,4.1star,1M+,"Strategy,Wargame,Single player,Stylized,Battling,Immersive,Offline"
com.rome.caesar.war.strategy.conqueror.games,Grand War: Rome Strategy Games,4.5star,1M+,"Role Playing,Tactical,Casual,Single player,Stylized,Stylized-realistic,Immersive,Offline"
com.easytech.wc4.android,World Conqueror 4-WW2 Strategy,4.6star,5M+,"Strategy,Wargame,Single player,Stylized,Battling,Shoot,Offline"
com.totalbattle,Total Battle: Strategy Games,3.9star,50M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,Renovation"
com.kocogames.wartroops2,War Strategy Game: RTS WW2,4.6star,1M+,"Strategy,Wargame,Single player,Stylized,Immersive,Offline"
com.bytro.callofwar1942,Supremacy: Call of War 1942,4.1star,5M+,"Strategy,Wargame,Multiplayer,Competitive multiplayer,Realistic,Battling,History"
azurgames.idle.war,Kingdom Clash - Strategy Game,4.6star,10M+,"Strategy,Tactics,Single player,Stylized,Immersive"
com.doradogames.conflictnations.worldwar3,Supremacy: World War 3,3.6star,10M+,"Strategy,Wargame,Multiplayer,Competitive multiplayer,Realistic,Battling,North america"
com.bytro.supremacy1914,Supremacy 1914 - World War 1,4.1star,10M+,"Strategy,Wargame,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,History"
com.dragonest.autochess.google,Auto Chess,4.2star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Miscellaneous,Magic,Fantasy,Medieval fantasy"
com.william.mobilegame,Auto Battles Online: Idle RPG,4.4star,1M+,"Role Playing,Tactical,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Anime,Battling,Dungeon"
com.alleylabs.battlegrounds,ARCANE RUSH: Auto Battler,3.4star,100K+,"Card,Card battler,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive"
com.panoramik.autochess,Auto Brawl Chess,4.0star,1M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Miscellaneous,Puzzles,Battling"
com.mobilechess.gp,Magic Chess: Go Go,3.9star,10M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Anime,Immersive,Fantasy"
auto.chess.battler.mobile.raids.battle.arena.legends.rpg.castles,League of Masters: Auto Chess,4.1star,100K+,"Strategy,Auto chess,Stylized"
com.riotgames.league.teamfighttactics,TFT: Teamfight Tactics,4.0star,10M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Battling,Competitive"
com.valvesoftware.underlords,Dota Underlords,3.0star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Fantasy,Medieval fantasy,Immersive,Offline"
com.awesomepiece.castle,King God Castle,4.7star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated,Battling,Fantasy,Medieval fantasy"
com.toplay.MonmusuGirlsAutobattler,Monmusu Girls: Autobattler,4.0star,100K+,"Role Playing,Idle RPG,Single player,Stylized,Anime,Fantasy,Eastern fantasy"
co.imba.ha,Heroes Awaken: Idle RPG,3.7star,100K+,"Role Playing,Idle RPG,Single player,Stylized,Stylized-realistic,Intense,Fantasy"
com.dragonest.projecthero.google,AutoChess Hero,4.6star,10K+,Strategy
com.elitegamesltd.royalheroes,Royal Heroes: Auto Battler,4.0star,100K+,"Strategy,Auto chess,Single player,Stylized,Fantasy,Medieval fantasy,Offline"
com.dragonest.autochessmini.google,AutoChess Mini,2.9star,100K+,"Strategy,Auto chess"
com.dragonest.autochess.google,Auto Chess,4.2star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Miscellaneous,Magic,Fantasy,Medieval fantasy"
auto.chess.battler.mobile.raids.battle.arena.legends.rpg.castles,League of Masters: Auto Chess,4.1star,100K+,"Strategy,Auto chess,Stylized"
com.panoramik.autochess,Auto Brawl Chess,4.0star,1M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Miscellaneous,Puzzles,Battling"
com.riotgames.league.teamfighttactics,TFT: Teamfight Tactics,4.0star,10M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Battling,Competitive"
com.mobilechess.gp,Magic Chess: Go Go,3.9star,10M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Stylized,Anime,Immersive,Fantasy"
com.dragonest.projecthero.google,AutoChess Hero,4.6star,10K+,Strategy
com.valvesoftware.underlords,Dota Underlords,3.0star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Fantasy,Medieval fantasy,Immersive,Offline"
com.awesomepiece.castle,King God Castle,4.7star,5M+,"Strategy,Auto chess,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated,Battling,Fantasy,Medieval fantasy"
co.imba.ha,Heroes Awaken: Idle RPG,3.7star,100K+,"Role Playing,Idle RPG,Single player,Stylized,Stylized-realistic,Intense,Fantasy"
com.dragonest.autochessmini.google,AutoChess Mini,2.9star,100K+,"Strategy,Auto chess"
com.elitegamesltd.royalheroes,Royal Heroes: Auto Battler,4.0star,100K+,"Strategy,Auto chess,Single player,Stylized,Fantasy,Medieval fantasy,Offline"
com.dragonest.autochessru.google,Auto Chess RU,2.8star,10K+,Strategy
com.seaforce.sea,Sea Force: Auto Chess,2.1star,10K+,Adventure
com.chess,Chess - Play and Learn Online,4.5star,100M+,"#8 top free board,Board,Abstract strategy,Chess,Casual,Multiplayer,Competitive multiplayer,Single player,Realistic,Miscellaneous,Board games,Competitive,Offline"
com.duolingo,Duolingo: Language & Chess,4.7star,500M+,"#2 top free education,Education"
com.google.android.projection.gearhead,Android Auto,4.2star,10B+,Auto & Vehicles
com.OriolCospGames.OuroborosKingChessRoguelike,Ouroboros King Chess Roguelike,3.6star,50K+,"Board,Abstract strategy,Chess,Casual,Single player,Offline"
com.blizzard.wtcg.hearthstone,Hearthstone,4.0star,50M+,"Card,Card battler,Multiplayer,Competitive multiplayer,Single player,Stylized,Fantasy,Medieval fantasy,Competitive"
com.ChillyRoom.DungeonShooter,Soul Knight,4.5star,50M+,"Role Playing,Roguelike,Single player,Multiplayer,Stylized,Monster,Battling"
com.gamovation.chessclubpilot,Chess - Offline Board Game,4.9star,50M+,"Board,Abstract strategy,Chess,Casual,Multiplayer,Competitive multiplayer,Single player,Realistic,Competitive,Offline"
com.easybrain.sudoku.android,Sudoku.com - Classic Sudoku,4.6star,100M+,"Puzzle,Logic,Sudoku,Casual,Single player,Abstract,Miscellaneous,Puzzles,Offline,Play Pass"
org.lichess.mobileV2,Lichess,3.8star,1M+,"Board,Abstract strategy,Chess,Casual,Single player,Realistic,Competitive,Offline"
com.splendapps.checkmate,Chess Online & Offline,4.8star,10M+,"Board,Abstract strategy,Chess,Casual,Multiplayer,Competitive multiplayer,Single player,Realistic,Competitive,Offline,Play Pass"
com.rapidfiregames.backpackbrawl,Backpack Brawl — Hero Battles,4.6star,1M+,"Strategy,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive,Fantasy"
air.com.midjiwan.polytopia,The Battle of Polytopia,4.4star,10M+,"Strategy,4X,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Low poly,Immersive,Offline,Play Pass"
com.teamwood.spacewood.unity,Super Auto Pets,3.8star,1M+,"Strategy,Build & battle,Casual,Multiplayer,Competitive multiplayer,Stylized"
com.alleylabs.battlegrounds,ARCANE RUSH: Auto Battler,3.4star,100K+,"Card,Card battler,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive"
com.lilithgame.hgame.gp,AFK Arena,4.7star,10M+,"Role Playing,Idle RPG,Multiplayer,Competitive multiplayer,Single player,Stylized,Anime,Battling,History"
com.brewgames.battlebagwarzone,Battle Bag: War Zone,4.1star,1M+,"Puzzle,Merge,Single player,Stylized,Offline"
com.logickllc.yugipedia.android,Yugipedia Deck Builder,4.4star,500K+,Entertainment
com.deckedbuilder.deckedbuilder,Decked Builder,3.6star,50K+,Card
com.realis.dungeon_of_kitsu_app,KITSU:Deck Builder,4.4star,10K+,Card
com.playdekgames.android.Ascension,Ascension: Deckbuilding Game,4.1star,500K+,"Card,Card battler,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive,Offline"
com.igg.bzbee.deckheroes,Deck Heroes: Legacy,4.5star,10M+,"Battling,Miscellaneous,Cards"
com.arvisgames.deckdash,Deck Dash: Epic Card Battle RP,4.0star,50K+,"Card,Card battler,Multiplayer,Competitive multiplayer,Stylized"
com.innogames.foeandroid,Forge of Empires: Build a City,4.1star,10M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Civilization,Evolution,History"
com.dreamplay.slaythetitan.google,Slay the Titan : Deckbuild RPG,3.5star,10K+,Strategy
com.igg.android.deckheroesru,Deck Heroes: Великая Битва!,3.3star,500K+,Strategy
com.CasselGames.Ratropolis,Ratropolis : CARD DEFENSE GAME,4.5star,100K+,"Card,Card battler,Multiplayer,Competitive multiplayer,Single player,Stylized"
com.BaronnerieGames.Rift,Breach Wanderers: Deckbuilder,4.7star,100K+,"Card,Card battler,Stylized,Miscellaneous,Cards,Battling"
it.niedermann.nextcloud.deck.play,Nextcloud Deck,4.0star,10K+,Productivity
com.Jiffycrew.LostPages,Lost Pages: Deckbuilder,4.5star,100K+,"Card,Card battler,Single player,Stylized,Competitive"
com.GordianGP,Gordian Quest,4.1star,10K+,Role Playing
com.pid.heckdeck,Heck Deck,5.0star,10K+,"Card,Card battler,Casual,Stylized,Play Pass"
com.noxgames.hex.polis.civilization.empire,Hexapolis: Civilization wars,4.6star,1M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Play Pass"
com.banjihagames.farmstone,Harvest101: Farm Deck Building,4.1star,500K+,"Card,Single player,Stylized"
com.tapps.roguelike.rpg.cardguardians,Card Guardians Roguelike Games,3.7star,1M+,"Card,Card battler,Single player,Stylized,Monster,Battling,Offline"
com.noxgames.hex.polis.civilization.empire,Hexapolis: Civilization wars,4.6star,1M+,"Strategy,4X,Multiplayer,Competitive multiplayer,Single player,Stylized,Play Pass"
com.HomeNetGames.HexHeroes,Hex Commander: Fantasy Heroes,4.5star,1M+,"Strategy,Tactics,Single player,Stylized,Offline"
com.hypermode.hexdefense,Hex Defense!,4.0star,1M+,"Strategy,Tower defense,Single player,Abstract,Offline"
empire.total.strategy.age.war,Civilization Hex: Tribes Rise,4.2star,100K+,Strategy
com.noxgames.war.hex.world.war,War Hex: Army men & tactics,3.0star,100K+,"Strategy,Tactics,Single player,Stylized"
com.hexa.sort.puzzle.stack.color.game,Hexa 3D Game: Dream Hex® Sort,4.9star,1M+,"Puzzle,Sort"
com.valentinstudio.OperationCitadel,Hex of Steel,5.0star,5K+,"Strategy,Wargame,Realistic"
com.spookyhousestudios.ogres,Hex Warriors - Turn based game,2.6star,1K+,Strategy
com.GameWorthy.HexTakeover,Hex Takeover,4.1star,1M+,"Strategy,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Offline"
com.fun.free.games.puzzle.hex.blocks.hexa.block.puzzles,Super Hex: Hexa Block Puzzle,4.8star,100K+,"Puzzle,Block,Casual,Single player,Abstract,Offline"
com.bdc.nh,Neuroshima Hex,3.4star,50K+,"Board,Abstract strategy,Casual,Stylized"
com.llwxgame.emberland,Hex Clash - Merge Battle,4.5star,10K+,Role Playing
com.dong.hexwarriors,Hex Warriors,3.4star,1M+,"Strategy,Tactics,Multiplayer,Competitive multiplayer,Single player,Stylized"
com.valentinstudio.OperationCitadelDemo,Hex of Steel - DEMO,4.4star,10K+,Strategy
com.tocaboca.tocalifeworld,Toca Boca World,4.3star,100M+,"#2 top free educational,Simulation,Life,Single player,Stylized,Cute,Offline"
com.ea.games.simsfreeplay_row,The Sims™ FreePlay,3.4star,100M+,"Simulation,Life,Casual,Single player,Realistic,Renovation,City"
com.heatherglade.idleguy,Idle Guy: Life Simulator games,4.7star,10M+,"Simulation,Life,Casual,Single player,Stylized,Business & profession,Business empire,Offline"
com.candywriter.bitlife,BitLife - Life Simulator,3.7star,50M+,"Simulation,Life,Single player,Offline"
com.movile.playkids.pkxd,"PK XD: Fun, friends & games",4.2star,100M+,"Simulation,Life,Casual,Multiplayer,Cooperative multiplayer,Stylized,Animals,Cat"
com.episodeinteractive.android.catalog,Episode - Choose Your Story,4.3star,100M+,"Simulation,Life,Dating,Single player,Stylized,Romance"
com.sinyee.babybus.gameworld.design.home.friends.fun.life.story,Kalliu Game World: Life Story,4.6star,10M+,"Simulation,Life,Casual,Single player,Stylized,Cartoon,Cute,Offline"
com.lockwoodpublishing.avakinlife,Avakin Life - 3D Virtual World,3.0star,100M+,"Simulation,Life,Social,Casual,Single player,Realistic,Immersive"
adventure.party.real.life,Sunday City: Life RolePlay,4.6star,1M+,"Casino,Casino-adventure,Single player,Stylized,Immersive"
com.ubisoft.hungrysharkworld,Hungry Shark World,4.5star,100M+,"Simulation,Life,Casual,Single player,Stylized,Animals,Shark,Battling,Offline"
com.xd.xdtglobal.gp,Heartopia,3.1star,5M+,"Simulation,Life,Social,Stylized,Immersive"
com.outfit7.ttfworld,Talking Tom & Friends: World,3.7star,5M+,"#8 top free education,Education"
com.tutotoons.app.dopplesworld,Dopples World,4.5star,10M+,"#4 top free educational,Simulation,Life,Casual,Single player,Stylized,Cartoon,Cute,Offline"
com.uplayonline.youtubers,Youtubers Life: Gaming Channel,3.8star,500K+,"Simulation,Life,Single player,Stylized,Connect,Offline,Play Pass"
com.papegames.lysk.en,Love and Deepspace,4.4star,10M+,"Simulation,Life,Dating,Casual,Stylized,Anime,Romance"
com.AgainstGravity.RecRoom,Rec Room - Play with friends!,4.2star,10M+,"Simulation,Life,Social,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized"
com.miga.world,Miga Town: My World,4.0star,50M+,"Simulation,Life,Casual,Single player,Stylized,Connect,Offline,Play Pass"
br.com.tapps.vloggergoviral,Vlogger Go Viral: Tuber Life,4.6star,50M+,"Simulation,Life,Casual,Single player,Stylized,Low poly,Celebrity & idol,Offline"
com.ahaworld.ahaworld,Aha World: Doll Dress-Up Game,4.3star,50M+,"Simulation,Life,Casual,Single player,Stylized,Cute,Offline"
com.cygames.umamusume,Umamusume: Pretty Derby,4.3star,5M+,"Simulation,Life,Single player,Stylized,Anime,Immersive"
com.duige.hzw.multilingual,Legend of the Phoenix,4.1star,10M+,"Simulation,Life,Empire building,Multiplayer,Competitive multiplayer,Single player,Stylized,Anime,Immersive"
com.mechanist.vampire.aos,Game of Vampires: Twilight Sun,4.5star,5M+,"Simulation,Life,Empire building,Casual,Single player,Stylized,Vampire,Immersive"
